seller_rank,orders,units,item_revenue,freight,average_review,late_rate,freight_burden
1304,18,18,1218.8,286.67,4.111111111111111,0.05555555555555555,0.235206760748277
1305,6,7,1217.9,164.78,4.571428571428571,0.0,0.13529846457016176
1306,22,27,1215.79,343.94,3.814814814814815,0.037037037037037035,0.2828942498293291
1307,4,5,1212.0,138.14,3.0,0.4,0.11397689768976897
1308,29,30,1211.0,470.11,4.172413793103448,0.13333333333333333,0.3881998348472337
1309,11,11,1210.0,184.95000000000002,4.909090909090909,0.0,0.1528512396694215
1310,23,23,1209.64,384.18,4.173913043478261,0.043478260869565216,0.31759862438411424
1311,5,5,1208.0,220.21999999999997,3.2,0.2,0.18230132450331124
1312,31,39,1208.0,575.36,4.3076923076923075,0.02564102564102564,0.4762913907284768
1313,3,3,1200.0,49.519999999999996,5.0,0.0,0.04126666666666667
1314,1,1,1199.0,28.78,1.0,0.0,0.024003336113427858
1315,2,2,1198.0,132.88,2.0,0.0,0.11091819699499166
1316,3,3,1197.0,399.65999999999997,5.0,0.0,0.3338847117794486
1317,2,2,1194.0,44.9,5.0,0.5,0.03760469011725293
1318,22,22,1190.87,597.47,4.5,0.0,0.5017088347174755
1319,4,4,1189.8600000000001,136.45,4.0,0.5,0.11467735699998317
1320,9,9,1189.28,187.46,4.777777777777778,0.1111111111111111,0.15762478138033098
1321,2,2,1188.9,37.650000000000006,5.0,0.0,0.031667928337118345
1322,11,12,1188.8000000000002,275.26,3.6666666666666665,0.25,0.23154441453566618
1323,14,14,1188.23,255.22,3.7857142857142856,0.07142857142857142,0.2147900658963332
1324,8,13,1186.5,224.43,4.0,0.15384615384615385,0.18915297092288244
1325,8,8,1182.26,438.87,3.875,0.0,0.37121276199820685
1326,14,16,1182.2,221.18,4.6875,0.0,0.1870918626289968
1327,18,35,1181.75,939.61,2.6857142857142855,0.17142857142857143,0.7951004865665326
1328,7,8,1177.71,184.95999999999998,3.125,0.0,0.1570505472484737
1329,3,3,1177.0,81.8,2.3333333333333335,0.6666666666666666,0.06949872557349193
1330,15,17,1176.5,392.74,4.470588235294118,0.0,0.3338206544836379
1331,3,3,1170.0,118.59,4.0,0.0,0.10135897435897437
1332,3,4,1168.8,306.44,2.75,0.0,0.26218343600273786
1333,13,13,1167.66,334.36,4.076923076923077,0.07692307692307693,0.28635047873524827
1334,17,19,1165.8,308.95,4.368421052631579,0.0,0.2650111511408475
1335,7,7,1165.5,101.98,4.857142857142857,0.0,0.0874989274989275
1336,9,9,1165.5,269.68,3.4444444444444446,0.2222222222222222,0.2313856713856714
1337,43,46,1158.0,615.76,4.5777777777777775,0.06521739130434782,0.5317443868739206
1338,12,12,1156.03,321.35,4.333333333333333,0.0,0.277977215124175
1339,11,11,1154.35,194.18,4.181818181818182,0.0,0.16821587906614113
1340,2,2,1154.0,300.44,5.0,0.0,0.2603466204506066
1341,3,3,1151.0,137.41,2.3333333333333335,0.0,0.11938314509122502
1342,18,22,1150.57,364.78,4.454545454545454,0.045454545454545456,0.31704285701869506
1343,7,8,1148.8,135.54,4.0,0.0,0.11798398328690808
1344,4,5,1148.0,80.18,3.2,0.2,0.0698432055749129
1345,11,12,1146.88,215.04,4.916666666666667,0.08333333333333333,0.18749999999999997
1346,3,3,1139.9,59.41,4.333333333333333,0.0,0.05211860689534169
1347,10,10,1139.8,217.29,4.8,0.0,0.19063870854535883
1348,9,21,1135.8999999999999,300.31,4.0476190476190474,0.09523809523809523,0.26438066731226345
1349,8,8,1135.2,330.53,4.375,0.0,0.29116455250176176
1350,13,14,1134.6000000000001,185.47,4.5,0.14285714285714285,0.16346730125154238
1351,40,43,1130.99,943.52,4.404761904761905,0.046511627906976744,0.8342425662472701
1352,5,5,1129.9,65.25,3.2,0.2,0.05774847331622267
1353,4,4,1126.0,87.03,4.75,0.0,0.07729129662522202
1354,49,58,1125.56,689.24,3.9827586206896552,0.034482758620689655,0.6123529620810975
1355,9,9,1120.0,149.87,4.0,0.2222222222222222,0.1338125
1356,9,10,1118.84,189.2,4.2,0.2,0.16910371456151013
1357,17,18,1118.6000000000001,301.6,3.9444444444444446,0.0,0.2696227427141069
1358,4,5,1115.0,79.3,4.4,0.0,0.07112107623318385
1359,5,5,1109.5,144.85,2.0,0.0,0.13055430374042362
1360,6,7,1108.94,263.99,3.857142857142857,0.0,0.23805616174004005
1361,1,1,1107.0,148.71,5.0,0.0,0.13433604336043362
1362,12,13,1106.8,222.85000000000002,4.384615384615385,0.0,0.20134622334658478
1363,9,12,1104.89,141.22,4.833333333333333,0.16666666666666666,0.1278136285060051
1364,14,14,1104.7,160.49,4.0,0.0,0.1452792613379198
1365,1,1,1099.0,251.5,1.0,0.0,0.22884440400363967
1366,1,1,1099.0,97.78,2.0,0.0,0.08897179253867152
1367,4,5,1096.7,132.4,4.6,0.0,0.12072581380505151
1368,11,12,1094.8,290.87,4.166666666666667,0.16666666666666666,0.2656832298136646
1369,4,4,1094.0,204.24,4.75,0.0,0.186691042047532
1370,5,5,1089.5,73.31,4.8,0.2,0.06728774667278568
1371,8,8,1088.0,396.9,4.875,0.0,0.364797794117647
1372,15,15,1087.06,224.02,4.266666666666667,0.06666666666666667,0.20607878130002025
1373,6,6,1085.8,130.16,4.5,0.16666666666666666,0.11987474673052127
1374,14,17,1084.83,326.3,3.235294117647059,0.11764705882352941,0.3007844547071892
1375,3,4,1084.04,90.37,4.0,0.0,0.08336408250618059
1376,4,9,1080.0,149.4,5.0,0.0,0.13833333333333334
1377,8,8,1079.0,230.87,2.75,0.25,0.21396663577386468
1378,16,20,1078.8700000000001,370.90000000000003,4.15,0.0,0.34378562755475633
1379,9,9,1078.41,172.25,4.111111111111111,0.1111111111111111,0.15972589274951085
1380,15,17,1078.3,266.32,4.470588235294118,0.23529411764705882,0.24698135954743577
1381,1,2,1078.0,74.62,1.0,0.0,0.06922077922077922
1382,8,8,1077.8000000000002,209.56,4.375,0.125,0.1944331044720727
1383,5,5,1077.58,100.9,3.0,0.2,0.09363573934185862
1384,6,9,1076.0,145.69,4.666666666666667,0.0,0.1353996282527881
1385,11,26,1069.7,351.66999999999996,4.961538461538462,0.0,0.3287557259044591
1386,9,23,1064.6,243.8,3.9565217391304346,0.08695652173913043,0.22900619951155365
1387,8,8,1063.92,117.71,4.625,0.0,0.1106380178960824
1388,6,8,1061.4,179.57,4.625,0.0,0.1691822121726022
1389,9,11,1060.0,153.15,5.0,0.0,0.1444811320754717
1390,3,3,1059.9,268.28,3.6666666666666665,0.3333333333333333,0.2531182186998773
1391,29,30,1059.36,454.42,4.166666666666667,0.03333333333333333,0.42895710617731464
1392,10,12,1058.7,211.39,3.75,0.08333333333333333,0.19966940587512985
1393,10,11,1056.9,188.68,4.181818181818182,0.0,0.1785220929132368
1394,8,9,1055.3,110.78999999999999,4.888888888888889,0.0,0.10498436463564863
1395,10,10,1055.0,206.95,3.2,0.1,0.19616113744075828
1396,13,16,1054.82,277.05,3.75,0.0625,0.26265144764035575
1397,3,7,1052.8,499.77,3.142857142857143,0.5714285714285714,0.474705547112462
1398,12,18,1052.25,327.22,4.277777777777778,0.05555555555555555,0.31097172725112854
1399,18,38,1049.8,472.88,2.6578947368421053,0.0,0.45044770432463327
1400,2,2,1049.0,41.019999999999996,2.0,0.0,0.03910390848427073
1401,17,37,1047.6499999999999,573.85,3.324324324324324,0.08108108108108109,0.5477497255762899
1402,11,12,1045.47,244.06,4.25,0.08333333333333333,0.2334452447224693
1403,7,7,1043.0,154.94,5.0,0.0,0.1485522531160115
1404,11,12,1041.3,277.41,4.333333333333333,0.08333333333333333,0.26640737539613946
1405,9,10,1041.04,173.54,3.9,0.2,0.16669868592945516
1406,3,5,1039.95,102.60000000000001,3.6,0.0,0.09865858935525747
1407,22,24,1038.96,306.5,4.416666666666667,0.041666666666666664,0.295006545006545
1408,6,6,1037.6000000000001,87.89,1.8,0.6666666666666666,0.08470508866615264
1409,5,5,1037.6,134.36,4.2,0.0,0.12949113338473403
1410,7,8,1032.0,107.92999999999999,4.875,0.0,0.10458333333333332
1411,9,24,1029.11,378.3,4.166666666666667,0.0,0.36759918764757904
1412,7,8,1027.9,148.32999999999998,3.875,0.0,0.1443039206148458
1413,6,10,1024.46,221.88,4.8,0.2,0.21658239462741347
1414,7,7,1022.6,144.63,4.857142857142857,0.0,0.14143360062585567
1415,2,6,1020.0,89.65,1.6666666666666667,0.0,0.08789215686274511
1416,15,15,1019.2,225.45,4.666666666666667,0.0,0.2212029042386185
1417,5,5,1016.6800000000001,101.92,4.4,0.0,0.10024786560176259
1418,4,4,1011.52,74.31,4.5,0.25,0.07346369819677318
1419,1,1,1009.9,29.0,5.0,0.0,0.028715714427171007
1420,12,22,1009.4200000000001,381.43,3.5454545454545454,0.18181818181818182,0.3778704602643102
1421,16,22,1008.8,226.38,3.6363636363636362,0.0,0.22440523394131642
1422,13,26,1007.5,315.98,3.6538461538461537,0.07692307692307693,0.31362779156327547
1423,5,5,1007.5,102.51,3.8,0.0,0.1017468982630273
1424,10,15,1007.3000000000001,217.76,3.1333333333333333,0.0,0.21618187233197655
1425,24,25,1004.8,415.11,3.28,0.08,0.41312699044585993
1426,14,14,1004.29,242.37,4.642857142857143,0.07142857142857142,0.24133467424747834
1427,5,5,1002.66,83.94,4.8,0.0,0.08371731195021244
1428,6,6,1002.35,152.37,4.166666666666667,0.0,0.15201276999052227
1429,9,9,999.5,126.11,4.333333333333333,0.3333333333333333,0.12617308654327164
1430,3,3,998.8,111.74000000000001,4.333333333333333,0.0,0.11187424909891872
1431,2,2,998.0,45.43,2.5,0.0,0.04552104208416834
1432,1,2,998.0,82.56,1.0,0.0,0.08272545090180361
1433,16,17,995.04,301.14,4.352941176470588,0.23529411764705882,0.3026410998552822
1434,3,4,990.5999999999999,67.89,2.0,0.0,0.06853422168382799
1435,7,8,990.5,123.76,4.25,0.125,0.1249469964664311
1436,9,9,990.0,131.92,4.111111111111111,0.1111111111111111,0.13325252525252523
1437,2,4,989.74,108.59,5.0,0.0,0.10971568290662194
1438,22,29,989.34,380.88,4.357142857142857,0.034482758620689655,0.38498392867972586
1439,6,6,987.6999999999999,186.23,5.0,0.16666666666666666,0.18854915460159968
1440,19,23,987.0,286.73,4.391304347826087,0.043478260869565216,0.2905065856129686
1441,2,2,984.0,98.56,1.0,0.0,0.10016260162601626
1442,5,5,983.9,115.69,4.6,0.0,0.11758308771216587
1443,36,46,981.6999999999999,451.67,4.456521739130435,0.0,0.4600896404196802
1444,14,14,978.9,266.2,4.428571428571429,0.0,0.2719378894677699
1445,8,8,978.4000000000001,138.79,4.625,0.0,0.1418540474243663
1446,1,1,978.0,47.24,5.0,0.0,0.04830265848670757
1447,1,1,975.0,108.96,1.0,1.0,0.11175384615384615
1448,6,7,973.6,360.58,3.5714285714285716,0.14285714285714285,0.37035743631881674
1449,9,17,971.25,329.39,4.411764705882353,0.29411764705882354,0.3391402831402831
1450,20,22,970.8,362.89,3.909090909090909,0.09090909090909091,0.3738051091882983
1451,2,2,969.98,43.86,4.5,0.5,0.04521742716344667
1452,10,10,968.8000000000001,254.09,4.0,0.0,0.2622729149463253
1453,6,7,968.7,247.54000000000002,3.7142857142857144,0.0,0.25553835036647055
1454,3,3,967.0,72.47,3.6666666666666665,0.3333333333333333,0.07494312306101344
1455,1,1,959.99,24.82,5.0,0.0,0.025854435983708162
1456,10,10,952.0,196.94,3.9,0.0,0.20686974789915966
1457,4,4,952.0,216.67,5.0,0.0,0.22759453781512604
1458,11,11,951.7,149.71,4.7272727272727275,0.0,0.15730797520226963
1459,10,10,949.78,390.36,4.9,0.1,0.4110004422076692
1460,8,9,946.49,181.75,4.111111111111111,0.0,0.1920252723219474
1461,2,2,944.98,125.41,5.0,0.0,0.13271180342441108
1462,31,46,941.72,572.53,4.173913043478261,0.043478260869565216,0.6079620269294482
1463,6,7,939.9300000000001,185.57,2.7142857142857144,0.42857142857142855,0.19742959582096536
1464,2,2,938.0,49.02,5.0,0.0,0.05226012793176973
1465,3,7,935.0,137.22,2.7142857142857144,0.14285714285714285,0.14675935828877004
1466,16,16,933.97,215.89,4.5625,0.0,0.2311530348940544
1467,10,10,928.9100000000001,151.79,3.9,0.0,0.16340657329558297
1468,29,32,928.6999999999999,369.2,3.75,0.03125,0.3975449553138796
1469,2,2,928.0,43.28,4.5,0.5,0.04663793103448276
1470,6,12,922.8000000000001,195.46,3.0833333333333335,0.0,0.21181187689640224
1471,17,24,922.5999999999999,312.1,4.0,0.041666666666666664,0.3382831129416866
1472,10,11,921.5,282.47,4.0,0.0,0.30653282691264244
1473,11,11,918.9000000000001,183.09,4.454545454545454,0.0,0.19924910218739797
1474,7,7,918.8,180.05,4.142857142857143,0.14285714285714285,0.19596212451023076
1475,33,37,917.6,612.65,4.54054054054054,0.10810810810810811,0.6676656495204882
1476,7,8,917.0,161.43,3.625,0.0,0.17604143947655398
1477,4,4,916.7,61.73,3.75,0.25,0.06733936947747354
1478,17,21,914.0,321.26,4.45,0.14285714285714285,0.3514879649890591
1479,1,1,910.0,17.82,5.0,0.0,0.019582417582417584
1480,12,12,909.58,233.66,4.416666666666667,0.16666666666666666,0.25688779436663073
1481,7,7,909.3000000000001,105.64999999999999,4.714285714285714,0.0,0.11618827669635982
1482,10,21,909.0,536.65,2.3333333333333335,0.3333333333333333,0.5903740374037404
1483,2,2,908.99,28.72,4.5,0.0,0.031595507101288244
1484,9,10,908.3000000000001,210.07,3.9,0.0,0.23127821204447868
1485,14,23,907.77,370.98,4.391304347826087,0.043478260869565216,0.4086718001255825
1486,8,20,904.12,300.79,2.8,0.0,0.3326881387426448
1487,9,12,901.83,163.66,4.833333333333333,0.0,0.18147544437421687
1488,1,1,899.9,28.8,5.0,0.0,0.032003555950661185
1489,1,1,899.0,50.62,5.0,0.0,0.056307007786429365
1490,4,4,898.71,98.13,4.75,0.0,0.10918983876890208
1491,3,4,896.0,49.43,3.75,0.0,0.055167410714285714
1492,8,9,891.0,126.17,3.5555555555555554,0.1111111111111111,0.14160493827160495
1493,10,10,889.0,255.82999999999998,4.1,0.2,0.28777277840269966
1494,4,4,886.0,94.45,4.25,0.0,0.10660270880361174
1495,12,12,885.0,264.78,3.8333333333333335,0.0,0.29918644067796607
1496,10,15,884.3,206.53,4.866666666666666,0.0,0.23355196200384487
1497,10,10,882.7,172.96,3.9,0.0,0.19594426192364336
1498,7,7,879.3000000000001,148.07,4.428571428571429,0.0,0.16839531445467984
1499,8,10,878.9,184.69,3.7,0.0,0.21013767209011264
1500,9,9,877.45,126.55,4.777777777777778,0.0,0.14422474215054987
1501,11,12,876.5,194.81,4.25,0.08333333333333333,0.22225898459783228
1502,7,13,875.1,209.82,4.538461538461538,0.0,0.2397668837847103
1503,10,10,874.0,140.62,4.8,0.0,0.16089244851258583
1504,5,5,872.99,99.66,4.4,0.0,0.11415938326899505
1505,10,12,871.8,249.22,4.416666666666667,0.0,0.28586831842165633
1506,29,29,870.3,342.73,4.310344827586207,0.0,0.3938067333103528
1507,3,3,866.0,132.41,2.6666666666666665,0.0,0.1528983833718245
1508,13,14,865.8599999999999,326.7,3.1538461538461537,0.0,0.37731272954057243
1509,1,1,865.0,20.8,,0.0,0.024046242774566476
1510,7,10,863.42,172.28,3.2,0.2,0.19953209330337496
1511,6,6,863.0,178.04000000000002,3.6666666666666665,0.3333333333333333,0.20630359212050986
1512,15,21,862.9,374.16,4.714285714285714,0.0,0.4336076022714104
1513,32,51,861.9,798.38,3.843137254901961,0.09803921568627451,0.9263023552616313
1514,26,30,860.8199999999999,367.79999999999995,3.933333333333333,0.06666666666666667,0.42726702446504494
1515,11,11,859.3000000000001,277.22,4.0,0.09090909090909091,0.3226114279064355
1516,3,3,858.0,72.17,3.6666666666666665,0.0,0.08411421911421911
1517,9,9,855.91,176.48,4.333333333333333,0.1111111111111111,0.20618990314402214
1518,2,2,850.92,107.86,1.0,0.0,0.12675692191980445
1519,5,5,849.8,153.1,4.0,0.2,0.18016003765591904
1520,3,3,849.6999999999999,61.129999999999995,3.6666666666666665,0.3333333333333333,0.07194303871954807
1521,5,5,849.5,239.54,4.8,0.0,0.28197763390229547
1522,1,5,849.5,230.25,1.0,0.0,0.27104178928781636
1523,3,4,848.99,236.19,2.0,0.0,0.278201156668512
1524,17,20,848.3,440.27,4.35,0.1,0.5190027113049629
1525,8,8,847.78,143.1,4.625,0.0,0.16879379084196372
1526,39,48,847.35,686.6,4.404255319148936,0.041666666666666664,0.810290906945182
1527,4,5,845.89,96.84,2.6,0.0,0.11448297059901406
1528,7,7,843.1,92.09,4.142857142857143,0.14285714285714285,0.10922784960265686
1529,8,25,842.6999999999999,276.92,4.6,0.0,0.3286104188916578
1530,5,11,842.0,186.99,2.727272727272727,0.0,0.22207838479809977
1531,8,8,841.2,107.33,3.875,0.0,0.12759153590109368
1532,1,6,839.4000000000001,81.84,5.0,0.0,0.09749821300929234
1533,12,16,839.3,221.98,3.75,0.4375,0.2644823066841415
1534,5,5,838.9,214.35,3.4,0.0,0.25551317201096674
1535,14,18,838.2,317.06,4.722222222222222,0.0,0.37826294440467667
1536,6,6,838.1,93.47,4.333333333333333,0.16666666666666666,0.1115260708745973
1537,8,11,836.1500000000001,216.86,4.545454545454546,0.0,0.25935537881958975
1538,28,28,835.0,350.42,4.0,0.21428571428571427,0.4196646706586827
1539,8,8,834.97,141.76,5.0,0.0,0.16977855491814076
1540,9,9,834.4000000000001,215.17,4.888888888888889,0.0,0.25787392138063275
1541,4,6,834.0,266.57,4.333333333333333,0.0,0.3196282973621103
1542,1,3,832.4100000000001,73.44,5.0,0.0,0.08822575413558222
1543,16,16,827.4300000000001,292.1,3.65625,0.0,0.35302079934254255
1544,17,19,826.99,252.91,4.473684210526316,0.05263157894736842,0.3058199010870748
1545,5,5,825.0,101.72,5.0,0.0,0.1232969696969697
1546,5,6,823.2,169.95,3.0,0.0,0.20645043731778423
1547,16,16,822.58,353.17,4.625,0.0,0.4293442583092222
1548,23,26,821.48,377.29999999999995,4.615384615384615,0.038461538461538464,0.4592929833958221
1549,6,6,820.0,76.93,4.666666666666667,0.16666666666666666,0.09381707317073172
1550,4,11,815.62,172.48,2.8181818181818183,0.0,0.21147102817488536
1551,11,11,815.1,200.82999999999998,4.545454545454546,0.0,0.24638694638694636
1552,9,9,813.9000000000001,307.93,3.625,0.1111111111111111,0.3783388622680919
1553,4,4,813.0,92.55000000000001,4.75,0.0,0.11383763837638378
1554,9,9,810.95,99.93,4.444444444444445,0.1111111111111111,0.12322584622973057
1555,1,1,810.0,70.75,5.0,0.0,0.08734567901234568
1556,1,3,809.6999999999999,287.61,1.0,0.0,0.3552056317154502
1557,7,7,809.5,204.09,4.571428571428571,0.0,0.252118591723286
1558,6,6,809.0,114.05,4.333333333333333,0.16666666666666666,0.14097651421508034
1559,15,15,806.8000000000001,152.55,4.266666666666667,0.0,0.18908031730292513
1560,13,14,803.87,233.87,4.6923076923076925,0.07142857142857142,0.2909301255178076
1561,5,6,802.9,131.03,4.833333333333333,0.0,0.16319591480881804
1562,5,5,802.89,124.94,3.6,0.0,0.15561284858448854
1563,8,8,801.89,111.82,4.25,0.125,0.13944555986481935
1564,5,5,799.5,82.57,3.8,0.2,0.10327704815509693
1565,5,5,799.5,91.44,4.4,0.0,0.11437148217636023
1566,7,8,798.3,123.5,3.375,0.125,0.1547037454591006
1567,2,2,798.0,143.07,1.0,0.0,0.17928571428571427
1568,6,6,798.0,265.97,3.5,0.16666666666666666,0.333295739348371
1569,6,7,796.4,98.61999999999999,4.714285714285714,0.0,0.12383224510296333
1570,14,15,794.3,281.18,4.0,0.06666666666666667,0.3539972302656427
1571,16,17,793.9,253.25,4.235294117647059,0.17647058823529413,0.31899483562161485
1572,3,4,792.64,99.39,4.0,0.0,0.1253910981025434
1573,3,3,792.0,66.85,4.0,0.3333333333333333,0.08440656565656565
1574,8,9,791.0,137.04,3.75,0.0,0.1732490518331226
1575,23,24,790.7,387.43,4.166666666666667,0.125,0.48998355887188566
1576,1,1,789.89,132.95,4.0,0.0,0.16831457544721415
1577,2,2,789.8,43.35,4.5,0.0,0.05488731324385921
1578,8,8,788.9,182.53,3.75,0.125,0.23137279756623147
1579,3,3,788.89,42.370000000000005,3.6666666666666665,0.0,0.05370837505862668
1580,7,8,788.3100000000001,119.86,4.0,0.375,0.15204678362573099
1581,8,9,787.86,169.4,3.5555555555555554,0.1111111111111111,0.21501281953646587
1582,4,5,787.7,54.78,4.8,0.0,0.06954424273200457
1583,9,9,785.97,220.69,3.7777777777777777,0.1111111111111111,0.2807867984783134
1584,13,14,785.6,273.08,4.928571428571429,0.0,0.3476069246435845
1585,2,2,784.9,33.43,3.0,0.0,0.04259141291884316
1586,3,3,784.0,43.97,3.3333333333333335,0.0,0.05608418367346939
1587,4,4,783.96,100.35000000000001,4.0,0.0,0.1280039797948875
1588,17,17,783.29,215.32,4.823529411764706,0.0,0.2748918025252461
1589,9,9,783.2,109.33999999999999,4.555555555555555,0.0,0.13960674157303368
1590,7,8,783.1,148.12,4.125,0.0,0.18914570297535435
1591,20,23,782.0,189.92,4.956521739130435,0.0,0.24286445012787722
1592,2,2,781.9,49.11,5.0,0.0,0.06280854329198107
1593,7,7,780.8000000000001,88.93,4.142857142857143,0.0,0.11389600409836065
1594,2,2,780.0,90.21000000000001,5.0,0.0,0.11565384615384616
1595,11,11,779.8900000000001,229.08,3.8181818181818183,0.09090909090909091,0.2937337316801087
1596,1,2,779.8,55.14,4.0,1.0,0.07071043857399334
1597,4,5,779.7,141.79,3.4,0.4,0.18185199435680388
1598,14,14,778.9,153.77,4.642857142857143,0.14285714285714285,0.1974194376685069
1599,16,16,776.56,387.82,4.5625,0.0,0.49940764396827036
1600,4,4,776.0,272.61,4.0,0.25,0.3513015463917526
1601,8,8,776.0,120.83,2.5,0.125,0.15570876288659793
1602,9,10,775.76,198.54,4.7,0.0,0.2559296689697845
1603,19,22,772.16,338.88,4.2272727272727275,0.045454545454545456,0.4388727724823871
1604,5,5,769.0,138.55,3.0,0.0,0.18016905071521458
1605,10,11,768.9000000000001,254.48000000000002,4.818181818181818,0.0,0.33096631551567174
1606,2,3,768.0,78.62,2.6666666666666665,0.0,0.10236979166666667
1607,13,13,766.9200000000001,199.32999999999998,4.538461538461538,0.15384615384615385,0.2599097689459135
1608,7,7,766.08,288.7,4.428571428571429,0.14285714285714285,0.3768535923141186
1609,11,11,765.19,219.85,4.363636363636363,0.0,0.2873142618173264
1610,1,15,765.0,18.0,5.0,0.0,0.023529411764705882
1611,7,8,764.17,122.2,2.75,0.375,0.15991206145229467
1612,3,3,763.1,57.17,5.0,0.0,0.07491809723496265
1613,11,11,761.0,223.21,3.8181818181818183,0.18181818181818182,0.293311432325887
1614,3,4,760.9200000000001,65.06,4.25,0.25,0.08550176102612626
1615,6,10,760.0,213.71,4.8,0.0,0.28119736842105264
1616,4,4,759.9,73.87,3.5,0.0,0.09721015923147784
1617,4,4,759.0,149.64,4.5,0.0,0.19715415019762844
1618,2,2,756.76,105.61,2.5,0.0,0.1395554733336857
1619,3,4,756.0,33.54,4.75,0.0,0.044365079365079364
1620,9,10,756.0,132.05,2.7,0.4,0.1746693121693122
1621,4,4,750.49,90.84,4.5,0.0,0.12104091993231089
1622,1,1,750.0,17.69,1.0,0.0,0.02358666666666667
1623,4,4,749.6,94.33,4.75,0.0,0.12584044823906082
1624,15,15,749.3499999999999,213.71,3.5,0.06666666666666667,0.2851938346567025
1625,1,1,749.0,133.87,5.0,0.0,0.17873164218958612
1626,3,3,747.0,65.8,2.3333333333333335,0.3333333333333333,0.08808567603748327
1627,13,16,746.6,223.0,3.125,0.0,0.2986873828020359
1628,14,14,745.0,226.01,4.0,0.07142857142857142,0.3033691275167785
1629,6,7,744.35,130.16,3.7142857142857144,0.14285714285714285,0.174863975280446
1630,8,14,743.0,222.99,4.714285714285714,0.14285714285714285,0.300121130551817
1631,13,13,740.59,191.77,4.461538461538462,0.07692307692307693,0.2589421947366289
1632,6,6,740.4,99.93,3.8333333333333335,0.3333333333333333,0.13496758508914103
1633,1,1,739.98,44.82,5.0,0.0,0.06056920457309657
1634,7,7,739.9300000000001,98.37,3.5714285714285716,0.2857142857142857,0.13294500831159703
1635,6,6,739.85,206.41,3.1666666666666665,0.3333333333333333,0.2789889842535649
1636,5,5,739.77,92.44999999999999,4.2,0.0,0.12497127485569838
1637,4,6,739.52,105.87,4.5,0.0,0.14316042838598012
1638,2,2,739.0,46.75,5.0,0.0,0.06326116373477672
1639,4,5,737.6999999999999,100.13000000000001,5.0,0.0,0.13573268266232888
1640,2,2,734.99,42.14,3.0,0.0,0.057334113389297815
1641,2,2,734.8,57.15,3.0,0.0,0.07777626565051715
1642,22,42,734.8,487.93,4.243243243243243,0.023809523809523808,0.6640310288513882
1643,8,14,732.49,147.47,4.666666666666667,0.0,0.20132698057311363
1644,21,21,731.1,283.82,4.428571428571429,0.047619047619047616,0.3882095472575571
1645,15,16,730.67,398.83,4.6875,0.0,0.5458414879494163
1646,1,1,730.0,45.98,3.0,0.0,0.06298630136986301
1647,11,12,729.88,146.93,3.8333333333333335,0.0,0.20130706417493288
1648,9,13,729.0899999999999,145.09,3.6923076923076925,0.3076923076923077,0.19900149501433295
1649,12,13,728.79,255.79,4.769230769230769,0.0,0.35097902001948433
1650,10,13,728.28,131.29,4.769230769230769,0.0,0.18027407041247873
1651,2,3,727.9,41.04,2.3333333333333335,0.0,0.05638137106745432
1652,5,5,727.6,141.84,2.6,0.0,0.19494227597581087
1653,9,9,724.94,182.92000000000002,3.2222222222222223,0.0,0.25232433028940326
1654,9,10,724.72,137.53,3.8,0.1,0.1897698421459322
1655,12,13,723.7,222.73,4.3076923076923075,0.0,0.3077656487494818
1656,11,13,722.5,263.89,3.1538461538461537,0.3076923076923077,0.3652456747404844
1657,2,2,722.4,37.19,2.5,0.0,0.05148117386489479
1658,8,9,722.2,194.03,4.666666666666667,0.0,0.26866518969814457
1659,10,11,722.1,178.44,4.363636363636363,0.09090909090909091,0.24711258828417115
1660,3,3,722.0,102.17999999999999,4.0,0.0,0.14152354570637118
1661,5,5,721.89,80.72,4.0,0.2,0.11181758993752511
1662,6,6,719.59,143.37,3.8333333333333335,0.0,0.19923845523145123
1663,9,9,719.1,169.9,4.333333333333333,0.1111111111111111,0.2362675566680573
1664,5,9,716.9,210.15,4.777777777777778,0.0,0.29313711814757987
1665,3,3,709.0,73.23,4.666666666666667,0.0,0.10328631875881523
1666,2,8,706.4000000000001,212.0,4.75,0.0,0.3001132502831257
1667,21,24,703.5999999999999,472.28999999999996,3.6666666666666665,0.0,0.671247868106879
1668,31,34,701.54,504.23,4.676470588235294,0.029411764705882353,0.7187473273084928
1669,7,14,700.59,209.03,4.214285714285714,0.0,0.298362808489987
1670,2,2,700.0,40.97,4.5,0.0,0.05852857142857143
1671,2,2,699.98,34.769999999999996,4.0,0.0,0.049672847795651294
1672,1,1,699.42,15.92,1.0,1.0,0.0227617168511052
1673,10,10,696.6,204.54,4.6,0.0,0.29362618432385873
1674,10,12,696.32,175.56,3.3333333333333335,0.16666666666666666,0.25212545955882354
1675,4,8,696.26,124.31,2.75,0.5,0.17853962600178094
1676,4,4,696.0,69.22,2.3333333333333335,0.5,0.09945402298850574
1677,5,6,696.0,104.64,4.166666666666667,0.0,0.1503448275862069
1678,2,2,694.77,127.63,1.0,0.0,0.1837010809332585
1679,8,8,692.41,105.57,4.375,0.0,0.15246746869629266
1680,5,5,685.9300000000001,93.73,4.8,0.2,0.13664659659148892
1681,10,11,684.71,279.37,4.636363636363637,0.09090909090909091,0.4080121511296753
1682,3,3,684.0,56.5,3.6666666666666665,0.0,0.08260233918128655
1683,5,5,683.08,78.21000000000001,4.8,0.0,0.11449610587339697
